"codigo_ibge";"municipio";"uf_sigla";"porte_populacional";"ano_2020";"media_pos";"perfil_mudanca"
"2201150";"BAIXA GRANDE DO RIBEIRO";"PI";"Pequeno Porte I";"4,636488303975674796";"150,04618719524987114";"1. Despertados (Efeito Indutor)"
"2201176";"BARRA D'ALCANTARA";"PI";"Pequeno Porte I";"10,342292608574361168";"55,25601588366223638";"1. Despertados (Efeito Indutor)"
"2201200";"BARRAS";"PI";"Pequeno Porte II";"0,000000000000000000";"84,96716445673277462";"1. Despertados (Efeito Indutor)"
"2201309";"BARREIRAS DO PIAUI";"PI";"Pequeno Porte I";"40,868630612647564249";"19,25834818476880628";"4. Efeito Substituição (Retração Local)"
"2201408";"BARRO DURO";"PI";"Pequeno Porte I";"26,355184081469612778";"57,36319920662379701";"1. Despertados (Efeito Indutor)"
"2201507";"BATALHA";"PI";"Pequeno Porte II";"28,072219975242145296";"20,99871570978341140";"2. Constantes (Sustentabilidade)"
"2201556";"BELA VISTA DO PIAUI";"PI";"Pequeno Porte I";"0,145269122191782785";"26,33541432412613403";"1. Despertados (Efeito Indutor)"
"2201572";"BELEM DO PIAUI";"PI";"Pequeno Porte I";"23,216890403011060329";"190,87169593137826951";"1. Despertados (Efeito Indutor)"
"2201606";"BENEDITINOS";"PI";"Pequeno Porte I";"10,515204490791813186";"27,34901264246182961";"1. Despertados (Efeito Indutor)"
"2201705";"BERTOLINIA";"PI";"Pequeno Porte I";"10,520145878273895690";"57,94493025955556220";"1. Despertados (Efeito Indutor)"
"2201739";"BETANIA DO PIAUI";"PI";"Pequeno Porte I";"60,634023476541443642";"11,30986602737560354";"4. Efeito Substituição (Retração Local)"
"2201804";"BOCAINA";"PI";"Pequeno Porte I";"0,380170999564950929";"64,84827382633096704";"1. Despertados (Efeito Indutor)"
"2201903";"BOM JESUS";"PI";"Pequeno Porte II";"54,829781038093571510";"42,41821855321777690";"2. Constantes (Sustentabilidade)"
"2201919";"BOM PRINCIPIO DO PIAUI";"PI";"Pequeno Porte I";"12,492630725492452015";"10,56568577004968112";"2. Constantes (Sustentabilidade)"
"2201929";"BONFIM DO PIAUI";"PI";"Pequeno Porte I";"22,707307395490079927";"63,40314539538126581";"1. Despertados (Efeito Indutor)"
"2201945";"BOQUEIRAO DO PIAUI";"PI";"Pequeno Porte I";"13,777025166268057177";"67,71919499145124632";"1. Despertados (Efeito Indutor)"
"2201960";"BRASILEIRA";"PI";"Pequeno Porte I";"15,403604241717991030";"42,92537739476003367";"1. Despertados (Efeito Indutor)"
"2201988";"BREJO DO PIAUI";"PI";"Pequeno Porte I";"1,389902837292660065";"58,67702632349219272";"1. Despertados (Efeito Indutor)"
"2202000";"BURITI DOS LOPES";"PI";"Pequeno Porte I";"9,964754313710031397";"121,49814982483404435";"1. Despertados (Efeito Indutor)"
"2202026";"BURITI DOS MONTES";"PI";"Pequeno Porte I";"26,112765461999625671";"35,33293432128509437";"2. Constantes (Sustentabilidade)"
"2202059";"CABECEIRAS DO PIAUI";"PI";"Pequeno Porte I";"0,000000000000000000";"41,34287678206332828";"1. Despertados (Efeito Indutor)"
"2202075";"CAJAZEIRAS DO PIAUI";"PI";"Pequeno Porte I";"10,770567092092147021";"102,04145598888149493";"1. Despertados (Efeito Indutor)"
"2202083";"CAJUEIRO DA PRAIA";"PI";"Pequeno Porte I";"1,867792465152401604";"145,39001349610464331";"1. Despertados (Efeito Indutor)"
"2202109";"CAMPINAS DO PIAUI";"PI";"Pequeno Porte I";"15,483489192292253733";"84,26146795969393111";"1. Despertados (Efeito Indutor)"
"2202117";"CAMPO ALEGRE DO FIDALGO";"PI";"Pequeno Porte I";"1,359024947649210446";"8,35613240470129703";"1. Despertados (Efeito Indutor)"
"2202133";"CAMPO GRANDE DO PIAUI";"PI";"Pequeno Porte I";"37,229771605267885093";"6,88020000361892414";"4. Efeito Substituição (Retração Local)"
"2202174";"CAMPO LARGO DO PIAUI";"PI";"Pequeno Porte I";"29,144184321235524493";"17,58229999345540762";"4. Efeito Substituição (Retração Local)"
"2202208";"CAMPO MAIOR";"PI";"Pequeno Porte II";"13,018736000302492783";"35,57078948490597980";"1. Despertados (Efeito Indutor)"
"2202251";"CANAVIEIRA";"PI";"Pequeno Porte I";"12,219082409073177331";"38,91102386917356881";"1. Despertados (Efeito Indutor)"
"2202307";"CANTO DO BURITI";"PI";"Pequeno Porte I";"12,879661258908113197";"52,41001406646171290";"1. Despertados (Efeito Indutor)"
"2202406";"CAPITAO DE CAMPOS";"PI";"Pequeno Porte I";"29,283723690674040796";"77,67809255226094933";"1. Despertados (Efeito Indutor)"
"2202455";"CAPITAO GERVASIO OLIVEIRA";"PI";"Pequeno Porte I";"57,034097833722029236";"62,51246980372420836";"2. Constantes (Sustentabilidade)"
"2202505";"CARACOL";"PI";"Pequeno Porte I";"18,802454300953630906";"93,54732788524430021";"1. Despertados (Efeito Indutor)"
"2202539";"CARAUBAS DO PIAUI";"PI";"Pequeno Porte I";"44,760749360200591696";"191,59161226253758059";"1. Despertados (Efeito Indutor)"
"2202554";"CARIDADE DO PIAUI";"PI";"Pequeno Porte I";"24,890882070605030663";"19,17778955599321478";"2. Constantes (Sustentabilidade)"
"2202604";"CASTELO DO PIAUI";"PI";"Pequeno Porte I";"19,948622860285230018";"36,01352801339907472";"1. Despertados (Efeito Indutor)"
"2202653";"CAXINGO";"PI";"Pequeno Porte I";"2,325903273579801755";"53,64787755383906642";"1. Despertados (Efeito Indutor)"
"2202703";"COCAL";"PI";"Pequeno Porte II";"0,500256541570118007";"6,27544951995203082";"1. Despertados (Efeito Indutor)"
"2202711";"COCAL DE TELHA";"PI";"Pequeno Porte I";"18,011369950111813409";"160,35671664637703770";"1. Despertados (Efeito Indutor)"
"2202729";"COCAL DOS ALVES";"PI";"Pequeno Porte I";"10,096938082171313056";"24,70765790313982535";"1. Despertados (Efeito Indutor)"
"2202737";"COIVARAS";"PI";"Pequeno Porte I";"2,315570841180981443";"29,29234418822630204";"1. Despertados (Efeito Indutor)"
"2202752";"COLONIA DO GURGUEIA";"PI";"Pequeno Porte I";"0,105036404893351615";"85,96398694720856781";"1. Despertados (Efeito Indutor)"
"2202778";"COLONIA DO PIAUI";"PI";"Pequeno Porte I";"5,023615364041874365";"36,81140575302195117";"1. Despertados (Efeito Indutor)"
"2202802";"CONCEICAO DO CANINDE";"PI";"Pequeno Porte I";"44,472200820060457715";"90,75580073366569422";"1. Despertados (Efeito Indutor)"
"2202851";"CORONEL JOSE DIAS";"PI";"Pequeno Porte I";"88,885827924199190875";"124,49599035614386366";"1. Despertados (Efeito Indutor)"
"2203008";"CRISTALANDIA DO PIAUI";"PI";"Pequeno Porte I";"21,061629179166363457";"5,92002572734492283";"4. Efeito Substituição (Retração Local)"
"2203107";"CRISTINO CASTRO";"PI";"Pequeno Porte I";"0,817384842364158204";"80,36668285699023784";"1. Despertados (Efeito Indutor)"
"2203206";"CURIMATA";"PI";"Pequeno Porte I";"17,383403849844047073";"11,09176902272082543";"2. Constantes (Sustentabilidade)"
"2203230";"CURRAIS";"PI";"Pequeno Porte I";"15,939585397065142658";"11,64954545563819366";"2. Constantes (Sustentabilidade)"
"2203305";"DEMERVAL LOBAO";"PI";"Pequeno Porte I";"12,207136731299016219";"107,76653908271234172";"1. Despertados (Efeito Indutor)"
"2203354";"DIRCEU ARCOVERDE";"PI";"Pequeno Porte I";"5,267617621687346485";"2,22831977948599524";"2. Constantes (Sustentabilidade)"
"2203404";"DOM EXPEDITO LOPES";"PI";"Pequeno Porte I";"15,004051898985318658";"57,54278210346375033";"1. Despertados (Efeito Indutor)"
"2203420";"DOMINGOS MOURAO";"PI";"Pequeno Porte I";"14,443037737000217646";"37,09638696586608830";"1. Despertados (Efeito Indutor)"
"2203453";"DOM INOCENCIO";"PI";"Pequeno Porte I";"10,833252262437721214";"4,33582390570156129";"2. Constantes (Sustentabilidade)"
"2203503";"ELESBAO VELOSO";"PI";"Pequeno Porte I";"20,084899145945275478";"65,16635183599014169";"1. Despertados (Efeito Indutor)"
"2203602";"ELISEU MARTINS";"PI";"Pequeno Porte I";"12,407805086105165415";"121,63312423713695409";"1. Despertados (Efeito Indutor)"
"2203701";"ESPERANTINA";"PI";"Pequeno Porte II";"6,220386417759217856";"49,64011576885646093";"1. Despertados (Efeito Indutor)"
"2203750";"FARTURA DO PIAUI";"PI";"Pequeno Porte I";"0,000000000000000000";"26,36792035243349730";"1. Despertados (Efeito Indutor)"
"2203800";"FLORES DO PIAUI";"PI";"Pequeno Porte I";"0,000000000000000000";"2,93424346835883920";"2. Constantes (Sustentabilidade)"
"2203859";"FLORESTA DO PIAUI";"PI";"Pequeno Porte I";"0,000000000000000000";"47,87038837199713726";"1. Despertados (Efeito Indutor)"
"2203909";"FLORIANO";"PI";"Médio Porte";"35,273287435991051098";"33,79476522377211012";"2. Constantes (Sustentabilidade)"
"2204006";"FRANCINOPOLIS";"PI";"Pequeno Porte I";"0,430171291960563251";"137,22548165895511829";"1. Despertados (Efeito Indutor)"
"2204105";"FRANCISCO AYRES";"PI";"Pequeno Porte I";"0,000000000000000000";"145,66587575828117451";"1. Despertados (Efeito Indutor)"
"2204204";"FRANCISCO SANTOS";"PI";"Pequeno Porte I";"20,151687604538441434";"43,68242228153157214";"1. Despertados (Efeito Indutor)"
"2204303";"FRONTEIRAS";"PI";"Pequeno Porte I";"8,268201333672676512";"21,10522095174405521";"1. Despertados (Efeito Indutor)"
"2204352";"GEMINIANO";"PI";"Pequeno Porte I";"28,036121010435017809";"76,97950451950595152";"1. Despertados (Efeito Indutor)"
"2204402";"GILBUES";"PI";"Pequeno Porte I";"1,554603895320009643";"31,58359177786876515";"1. Despertados (Efeito Indutor)"
"2204501";"GUADALUPE";"PI";"Pequeno Porte I";"51,965450728476589859";"30,95067282156191979";"4. Efeito Substituição (Retração Local)"
"2204550";"GUARIBAS";"PI";"Pequeno Porte I";"17,377543633658969924";"0,00000000000000000";"4. Efeito Substituição (Retração Local)"
"2204600";"HUGO NAPOLEAO";"PI";"Pequeno Porte I";"9,990924506660872950";"166,67324050272270597";"1. Despertados (Efeito Indutor)"
"2204659";"ILHA GRANDE";"PI";"Pequeno Porte I";"4,478162100631012166";"20,60659057032899710";"1. Despertados (Efeito Indutor)"
"2204709";"INHUMA";"PI";"Pequeno Porte I";"11,565058240043246229";"47,27954303310136197";"1. Despertados (Efeito Indutor)"
"2204808";"IPIRANGA DO PIAUI";"PI";"Pequeno Porte I";"25,479635027514948575";"98,98110470701672625";"1. Despertados (Efeito Indutor)"
"2204907";"ISAIAS COELHO";"PI";"Pequeno Porte I";"3,518791119471441409";"9,10331122792960912";"2. Constantes (Sustentabilidade)"
"2205003";"ITAINOPOLIS";"PI";"Pequeno Porte I";"2,388726433248849812";"2,60388812837546935";"2. Constantes (Sustentabilidade)"
"2205102";"ITAUEIRA";"PI";"Pequeno Porte I";"0,219016624559662254";"59,48086075155448782";"1. Despertados (Efeito Indutor)"
"2205151";"JACOBINA DO PIAUI";"PI";"Pequeno Porte I";"12,227815040530812141";"80,39610190628897612";"1. Despertados (Efeito Indutor)"
"2205201";"JAICOS";"PI";"Pequeno Porte I";"13,917221644338297892";"5,82178150800808680";"4. Efeito Substituição (Retração Local)"
"2205250";"JARDIM DO MULATO";"PI";"Pequeno Porte I";"19,542054666457865153";"90,65299943841523600";"1. Despertados (Efeito Indutor)"
"2205276";"JATOBA DO PIAUI";"PI";"Pequeno Porte I";"2,492476024528684775";"91,84737151386640619";"1. Despertados (Efeito Indutor)"
"2205300";"JERUMENHA";"PI";"Pequeno Porte I";"3,429933180772425150";"125,17258333191739439";"1. Despertados (Efeito Indutor)"
"2205359";"JOAO COSTA";"PI";"Pequeno Porte I";"46,442364603192899608";"93,82768394179414884";"1. Despertados (Efeito Indutor)"
"2205409";"JOAQUIM PIRES";"PI";"Pequeno Porte I";"0,184218392969370953";"4,91502232464352584";"2. Constantes (Sustentabilidade)"
"2205458";"JOCA MARQUES";"PI";"Pequeno Porte I";"23,263443093500502101";"21,23933226312675160";"2. Constantes (Sustentabilidade)"
"2205508";"JOSE DE FREITAS";"PI";"Pequeno Porte II";"11,881329655403501278";"34,12023349215365897";"1. Despertados (Efeito Indutor)"
"2205516";"JUAZEIRO DO PIAUI";"PI";"Pequeno Porte I";"15,014935828069472024";"8,39349386312819945";"2. Constantes (Sustentabilidade)"
"2205524";"JULIO BORGES";"PI";"Pequeno Porte I";"0,000000000000000000";"33,62895923681546151";"1. Despertados (Efeito Indutor)"
"2205532";"JUREMA";"PI";"Pequeno Porte I";"8,499060224118233364";"101,90666914111969277";"1. Despertados (Efeito Indutor)"
"2205540";"LAGOINHA DO PIAUI";"PI";"Pequeno Porte I";"10,094864104577908392";"64,65541989765782205";"1. Despertados (Efeito Indutor)"
"2205557";"LAGOA ALEGRE";"PI";"Pequeno Porte I";"1,436540773029058027";"43,38558748753010263";"1. Despertados (Efeito Indutor)"
"2205573";"LAGOA DE SAO FRANCISCO";"PI";"Pequeno Porte I";"22,738246239933413761";"0,75261367134098323";"4. Efeito Substituição (Retração Local)"
"2205581";"LAGOA DO PIAUI";"PI";"Pequeno Porte I";"47,001535658543033946";"36,03381056859153375";"2. Constantes (Sustentabilidade)"
"2205599";"LAGOA DO SITIO";"PI";"Pequeno Porte I";"19,065662119888308723";"41,11201055239048685";"1. Despertados (Efeito Indutor)"
"2205607";"LANDRI SALES";"PI";"Pequeno Porte I";"31,708775237462646146";"2,84258095310652514";"4. Efeito Substituição (Retração Local)"
"2205706";"LUIS CORREIA";"PI";"Pequeno Porte II";"15,476385015431151970";"32,85077096438404709";"1. Despertados (Efeito Indutor)"
"2205805";"LUZILANDIA";"PI";"Pequeno Porte II";"0,000000000000000000";"59,59547704720252170";"1. Despertados (Efeito Indutor)"
"2205854";"MADEIRO";"PI";"Pequeno Porte I";"0,132162461851550644";"0,33298056542019111";"2. Constantes (Sustentabilidade)"
"2205904";"MANOEL EMIDIO";"PI";"Pequeno Porte I";"81,625858485859012603";"116,95170792748362487";"1. Despertados (Efeito Indutor)"
"2205953";"MARCOLANDIA";"PI";"Pequeno Porte I";"14,181295779157375492";"79,05839186523122919";"1. Despertados (Efeito Indutor)"
"2206001";"MARCOS PARENTE";"PI";"Pequeno Porte I";"3,969020014720078482";"12,97505776020450874";"1. Despertados (Efeito Indutor)"
"2206050";"MASSAPE DO PIAUI";"PI";"Pequeno Porte I";"2,210052717657745358";"16,47199352197711519";"1. Despertados (Efeito Indutor)"
"2206209";"MIGUEL ALVES";"PI";"Pequeno Porte II";"9,514052137809562382";"0,00000000000000000";"4. Efeito Substituição (Retração Local)"
"2206308";"MIGUEL LEAO";"PI";"Pequeno Porte I";"2,450583801570988207";"82,13095317590121169";"1. Despertados (Efeito Indutor)"
"2206357";"MILTON BRANDAO";"PI";"Pequeno Porte I";"0,000000000000000000";"49,43641766284257955";"1. Despertados (Efeito Indutor)"
"2206407";"MONSENHOR GIL";"PI";"Pequeno Porte I";"38,480497706450030648";"72,46468259538245604";"1. Despertados (Efeito Indutor)"
"2206506";"MONSENHOR HIPOLITO";"PI";"Pequeno Porte I";"5,735445045969902012";"58,27620664640436132";"1. Despertados (Efeito Indutor)"
"2206605";"MONTE ALEGRE DO PIAUI";"PI";"Pequeno Porte I";"0,000000000000000000";"16,65151817958465230";"1. Despertados (Efeito Indutor)"
"2206654";"MORRO CABECA NO TEMPO";"PI";"Pequeno Porte I";"0,000000000000000000";"67,77581394300162287";"1. Despertados (Efeito Indutor)"
"2206670";"MORRO DO CHAPEU DO PIAUI";"PI";"Pequeno Porte I";"15,730965296193053504";"70,34524580094333146";"1. Despertados (Efeito Indutor)"
"2206696";"MURICI DOS PORTELAS";"PI";"Pequeno Porte I";"18,283673469527165878";"6,93763443891191844";"4. Efeito Substituição (Retração Local)"
"2206704";"NAZARE DO PIAUI";"PI";"Pequeno Porte I";"17,853855731410295249";"5,24432485849496821";"4. Efeito Substituição (Retração Local)"
"2206720";"NAZARIA";"PI";"Pequeno Porte I";"19,700000462706398707";"21,49661951114618930";"2. Constantes (Sustentabilidade)"
"2206753";"NOSSA SENHORA DE NAZARE";"PI";"Pequeno Porte I";"1,152818744180961863";"18,49723411056113420";"1. Despertados (Efeito Indutor)"
"2206803";"NOSSA SENHORA DOS REMEDIOS";"PI";"Pequeno Porte I";"29,000857234887657654";"63,52461665602156415";"1. Despertados (Efeito Indutor)"
"2206902";"NOVO ORIENTE DO PIAUI";"PI";"Pequeno Porte I";"0,741646257283711141";"0,00000000000000000";"2. Constantes (Sustentabilidade)"
"2206951";"NOVO SANTO ANTONIO";"PI";"Pequeno Porte I";"54,133905308676126822";"95,82901822456349805";"1. Despertados (Efeito Indutor)"
"2207009";"OEIRAS";"PI";"Pequeno Porte II";"13,677203600696460128";"29,57302151149321645";"1. Despertados (Efeito Indutor)"
"2207108";"OLHO D'AGUA DO PIAUI";"PI";"Pequeno Porte I";"0,000000000000000000";"135,85697665079021590";"1. Despertados (Efeito Indutor)"
"2207207";"PADRE MARCOS";"PI";"Pequeno Porte I";"13,158352508968130579";"0,00000000000000000";"4. Efeito Substituição (Retração Local)"
"2207306";"PAES LANDIM";"PI";"Pequeno Porte I";"6,571412743310818705";"124,30043826787994021";"1. Despertados (Efeito Indutor)"
"2207405";"PALMEIRA DO PIAUI";"PI";"Pequeno Porte I";"9,867016366461765386";"93,00314002958396031";"1. Despertados (Efeito Indutor)"
"2207504";"PALMEIRAIS";"PI";"Pequeno Porte I";"1,492530854878907576";"24,90254200001527352";"1. Despertados (Efeito Indutor)"
"2207553";"PAQUETA";"PI";"Pequeno Porte I";"35,760721516159492239";"50,39986087072998799";"1. Despertados (Efeito Indutor)"
"2207603";"PARNAGUA";"PI";"Pequeno Porte I";"0,000000000000000000";"8,35726168640249867";"1. Despertados (Efeito Indutor)"
"2207702";"PARNAIBA";"PI";"Grande Porte";"13,456323418293226979";"4,95998117368727343";"4. Efeito Substituição (Retração Local)"
"2207751";"PASSAGEM FRANCA DO PIAUI";"PI";"Pequeno Porte I";"21,633495298347302338";"14,06026754191966255";"2. Constantes (Sustentabilidade)"
"2207777";"PATOS DO PIAUI";"PI";"Pequeno Porte I";"5,579071086906828292";"34,69502135465346981";"1. Despertados (Efeito Indutor)"
"2207793";"PAU D'ARCO DO PIAUI";"PI";"Pequeno Porte I";"9,108231850326985679";"13,51567658471829603";"2. Constantes (Sustentabilidade)"
"2207801";"PAULISTANA";"PI";"Pequeno Porte II";"11,089969296026040979";"71,03451520714168055";"1. Despertados (Efeito Indutor)"
"2207850";"PAVUSSU";"PI";"Pequeno Porte I";"22,199209666249654305";"45,45741427538686708";"1. Despertados (Efeito Indutor)"
"2207900";"PEDRO II";"PI";"Pequeno Porte II";"13,152164777233549486";"34,10118977156922426";"1. Despertados (Efeito Indutor)"
"2207934";"PEDRO LAURENTINO";"PI";"Pequeno Porte I";"38,941345459147761687";"179,20538799282456921";"1. Despertados (Efeito Indutor)"
"2207959";"NOVA SANTA RITA";"PI";"Pequeno Porte I";"6,497774655019285639";"77,91124258088689203";"1. Despertados (Efeito Indutor)"
"2208007";"PICOS";"PI";"Médio Porte";"8,178609417928338843";"17,72785273794355732";"1. Despertados (Efeito Indutor)"
"2208106";"PIMENTEIRAS";"PI";"Pequeno Porte I";"16,993704218172943854";"8,19779803303181609";"4. Efeito Substituição (Retração Local)"
"2208205";"PIO IX";"PI";"Pequeno Porte I";"9,416700978724131588";"2,30995352909316631";"4. Efeito Substituição (Retração Local)"
"2208304";"PIRACURUCA";"PI";"Pequeno Porte II";"12,252802112475976060";"60,87724244736422463";"1. Despertados (Efeito Indutor)"
"2208403";"PIRIPIRI";"PI";"Médio Porte";"38,579390078836112821";"58,86884996651110669";"1. Despertados (Efeito Indutor)"
"2208502";"PORTO";"PI";"Pequeno Porte I";"81,022532595145463574";"95,57800500551987000";"2. Constantes (Sustentabilidade)"
"2208601";"PRATA DO PIAUI";"PI";"Pequeno Porte I";"17,993549620644966325";"156,32289688089298352";"1. Despertados (Efeito Indutor)"
"2208650";"QUEIMADA NOVA";"PI";"Pequeno Porte I";"35,450405402239233865";"72,53503704713622824";"1. Despertados (Efeito Indutor)"
"2208700";"REDENCAO DO GURGUEIA";"PI";"Pequeno Porte I";"10,235230805636996720";"17,82300651204609565";"1. Despertados (Efeito Indutor)"
"2208809";"REGENERACAO";"PI";"Pequeno Porte I";"2,653610067016373808";"27,00089410884414320";"1. Despertados (Efeito Indutor)"
"2208858";"RIACHO FRIO";"PI";"Pequeno Porte I";"3,674435971134611290";"40,10533571337268199";"1. Despertados (Efeito Indutor)"
"2208908";"RIBEIRO GONCALVES";"PI";"Pequeno Porte I";"15,537340438387397867";"38,14723167404986981";"1. Despertados (Efeito Indutor)"
"2209005";"RIO GRANDE DO PIAUI";"PI";"Pequeno Porte I";"3,482457379258784069";"174,48719592573684167";"1. Despertados (Efeito Indutor)"
"2209104";"SANTA CRUZ DO PIAUI";"PI";"Pequeno Porte I";"4,476307699866356238";"88,73783103153363072";"1. Despertados (Efeito Indutor)"
"2209153";"SANTA CRUZ DOS MILAGRES";"PI";"Pequeno Porte I";"0,846254004490103573";"92,08995688028707605";"1. Despertados (Efeito Indutor)"
