"cod_municipio","municipio","ano","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_escolaridade_agrupada","orcamento_perc_executado"
"4314787","Ponte Preta",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","-","-","-","-","Feminino","30","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314787","Ponte Preta",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Não","Não","Não","Não","Masculino","57","Branca","Ensino fundamental (1º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"4314803","Portão",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4314803","Portão",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Feminino","49",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314803","Portão",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Feminino","51","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4314803","Portão",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","35","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Mais de 90%"
"4314902","Porto Alegre",2006,"Secretaria municipal exclusiva","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314902","Porto Alegre",2014,"Secretaria exclusiva","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Masculino","66",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4314902","Porto Alegre",2018,"Secretaria exclusiva","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Não","Masculino","65","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4314902","Porto Alegre",2021,"Secretaria exclusiva","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Masculino","51","Branca","Doutorado","Mestrado e doutorado","71% a 80%"
"4315008","Porto Lucena",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315008","Porto Lucena",2014,"Secretaria em conjunto com outras políticas","Sim","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","76",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315008","Porto Lucena",2018,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Não","Não","-","-","-","-","Masculino","46","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315008","Porto Lucena",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Não","Sim","Sim","Não","Não","Masculino","49","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Mais de 90%"
"4315057","Porto Mauá",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315057","Porto Mauá",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Masculino","38",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4315057","Porto Mauá",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","51","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4315057","Porto Mauá",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","47","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4315073","Porto Vera Cruz",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4315073","Porto Vera Cruz",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","40",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4315073","Porto Vera Cruz",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","47","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315073","Porto Vera Cruz",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","55","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4315107","Porto Xavier",2006,"Secretaria municipal em conjunto com outras políticas","Sim","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4315107","Porto Xavier",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","57",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315107","Porto Xavier",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","59","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315107","Porto Xavier",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","30","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"4315131","Pouso Novo",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4315131","Pouso Novo",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","40",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4315131","Pouso Novo",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","57","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315131","Pouso Novo",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","41","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","51% a 60%"
"4315149","Presidente Lucena",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315149","Presidente Lucena",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","35",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4315149","Presidente Lucena",2018,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Não","Não","Não","-","-","-","-","Feminino","39","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4315149","Presidente Lucena",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","52","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"4315156","Progresso",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4315156","Progresso",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","56",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315156","Progresso",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","-","-","-","-","Feminino","31","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4315156","Progresso",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Feminino","38","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4315172","Protásio Alves",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315172","Protásio Alves",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","37",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315172","Protásio Alves",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","36","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4315172","Protásio Alves",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","39","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4315206","Putinga",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4315206","Putinga",2014,"Setor subordinado à chefia do Executivo","Não","Sim","Não","Sim","Sim","Sim","Sim","Não","Não","Masculino","60",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315206","Putinga",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","-","-","-","-","Feminino","46","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4315206","Putinga",2021,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Sim","Não","Não","Não","Não","Feminino","63","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Mais de 90%"
"4315305","Quaraí",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4315305","Quaraí",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Masculino","50",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"4315305","Quaraí",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Não","Não","Sim","Não","Feminino","31","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315305","Quaraí",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Não","Sim","Não","Sim","Não","Feminino","55","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"4315313","Quatro Irmãos",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315313","Quatro Irmãos",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Feminino","28",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315313","Quatro Irmãos",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","54","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315313","Quatro Irmãos",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","35","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"4315321","Quevedos",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315321","Quevedos",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","38",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315321","Quevedos",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","41","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4315321","Quevedos",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","41","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Mais de 90%"
"4315354","Quinze de Novembro",2006,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Não","Sim","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315354","Quinze de Novembro",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","44",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315354","Quinze de Novembro",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Feminino","34","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315354","Quinze de Novembro",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","56","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"4315404","Redentora",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"4315404","Redentora",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","38",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"4315404","Redentora",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","55","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"4315404","Redentora",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","61","Branca","Mestrado","Mestrado e doutorado","Sem Informação"
