"cod_municipio","municipio","cod_uf","uf","regiao","ano","populacao","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_idade_num","gestor_faixa_etaria","gestor_cor_raca_limpa","gestor_grupo_raca","gestor_escolaridade_agrupada","plano_tem_lei","plano_participacao_soc","sec_educacao","sec_esporte","sec_turismo","cons_qtd_membros","cons_cap_continuada","cons_cap_eventual","cons_cap_nao_realiza","orcamento_perc_executado"
"2509156","Marizópolis","25","PB","Nordeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509156","Marizópolis","25","PB","Nordeste",2014,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","43",NA,"Ensino médio completo",43,"40 a 49 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509156","Marizópolis","25","PB","Nordeste",2018,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","20","Parda","Ensino superior incompleto",20,"Até 29 anos","Parda","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"2509156","Marizópolis","25","PB","Nordeste",2021,6689,"Secretaria exclusiva","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Feminino","45","Parda","Especialização",45,"40 a 49 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Até 10%"
"2509206","Massaranduba","25","PB","Nordeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino fundamental (1º Grau) incompleto",NA,NA,NA,NA,"Ensino Fundamental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509206","Massaranduba","25","PB","Nordeste",2014,NA,"Setor subordinado à chefia do Executivo","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","33",NA,"Ensino superior completo",33,"30 a 39 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509206","Massaranduba","25","PB","Nordeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","26","Parda","Ensino superior completo",26,"Até 29 anos","Parda","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"2509206","Massaranduba","25","PB","Nordeste",2021,14077,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","29","Branca","Ensino superior completo",29,"Até 29 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","11% a 20%"
"2509305","Mataraca","25","PB","Nordeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior incompleto",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509305","Mataraca","25","PB","Nordeste",2014,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","47",NA,"Pós-graduação",47,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509305","Mataraca","25","PB","Nordeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","41","Branca","Ensino médio (2º Grau) completo",41,"40 a 49 anos","Branca","Brancos","Ensino Médio","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"2509305","Mataraca","25","PB","Nordeste",2021,8642,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","25","Branca","Ensino superior incompleto",25,"Até 29 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"2509339","Matinhas","25","PB","Nordeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509339","Matinhas","25","PB","Nordeste",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","59",NA,"Ensino superior completo",59,"50 a 59 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509339","Matinhas","25","PB","Nordeste",2018,NA,"Setor subordinado a outra secretaria","Não","Sim","Sim","Não","Não","-","-","-","-","Feminino","63","Parda","Ensino superior completo",63,"60 anos ou mais","Parda","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",18,"Não","Não","Sim",NA
"2509339","Matinhas","25","PB","Nordeste",2021,4528,"Não possui estrutura","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","-","-","-","-",NA,NA,NA,NA,"Sem Informação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"2509370","Mato Grosso","25","PB","Nordeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509370","Mato Grosso","25","PB","Nordeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","38",NA,"Pós-graduação",38,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509370","Mato Grosso","25","PB","Nordeste",2018,NA,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-","-","-",NA,NA,NA,NA,"Sem Informação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"2509370","Mato Grosso","25","PB","Nordeste",2021,2944,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","39","Parda","Ensino superior completo",39,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Até 10%"
